id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20634	泰可獸人團長		9C	E8	A9	-1
20635	卡嵐可因		9C	E8	A9	-1
20636	鏡之森林亡靈		9C	E8	A9	-1
20637	鏡之森林亡靈		9C	E8	A9	-1
20638	鏡之森林亡靈		9C	E8	A9	-1
20639	鏡子		9C	E8	A9	-1
20640	哈里特蜥蜴人		9C	E8	A9	-1
20641	哈里特蜥蜴人士兵		9C	E8	A9	-1
20642	哈里特蜥蜴人弓箭手		9C	E8	A9	-1
20643	哈里特蜥蜴人戰士		9C	E8	A9	-1
20644	哈里特蜥蜴人咒術士		9C	E8	A9	-1
20645	哈里特蜥蜴人族長		9C	E8	A9	-1
20646	哈朗卡		9C	E8	A9	-1
20647	英葛則		9C	E8	A9	-1
20648	巴藍伍德		9C	E8	A9	-1
20649	罕羅特		9C	E8	A9	-1
20650	科蘭洛特		9C	E8	A9	-1
20651	甘麟		9C	E8	A9	-1
20652	雷歐古		9C	E8	A9	-1
20653	退化的下巨人		9C	E8	A9	-1
20654	退化的下巨人士兵		9C	E8	A9	-1
20655	退化的下巨人弓箭手		9C	E8	A9	-1
20656	退化的下巨人巡守		9C	E8	A9	-1
20657	退化的下巨人魔法師		9C	E8	A9	-1
20658	退化的下巨人長老		9C	E8	A9	-1
20659	墓地流浪者		9C	E8	A9	-1
20660	貪慾弓箭手		9C	E8	A9	-1
20661	哈塔勒鼠人盜賊		9C	E8	A9	-1
20662	哈塔勒鼠人頭目		9C	E8	A9	-1
20663	哈塔勒海尼西		9C	E8	A9	-1
20664	帝萊普		9C	E8	A9	-1
20665	泰可獸人補充兵		9C	E8	A9	-1
20666	泰可獸人監視兵		9C	E8	A9	-1
20667	帕克蘭		9C	E8	A9	-1
20668	墳墓守護者		9C	E8	A9	-1
20669	泰可獸人補給官		9C	E8	A9	-1
20670	赤色飛龍		9C	E8	A9	-1
20671	卡地烏斯		9C	E8	A9	-1
20672	德立貝茲		9C	E8	A9	-1
20673	帕力巴提		9C	E8	A9	-1
20674	末日騎士		9C	E8	A9	-1
20675	泰稜		9C	E8	A9	-1
20676	沼澤審判官		9C	E8	A9	-1
20677	吐爾奔		9C	E8	A9	-1
20678	不死的刑罰		9C	E8	A9	-1
20679	瑪許追蹤者		9C	E8	A9	-1
20680	瑪許飛龍		9C	E8	A9	-1
20681	巴諾爾賽勒諾斯		9C	E8	A9	-1
20682	巴諾爾賽勒諾斯士兵		9C	E8	A9	-1
20683	巴諾爾賽勒諾斯巡守		9C	E8	A9	-1
20684	巴諾爾賽勒諾斯戰士		9C	E8	A9	-1
20685	巴諾爾賽勒諾斯咒術士		9C	E8	A9	-1
20686	巴諾爾賽勒諾斯族長		9C	E8	A9	-1
20738	地精掠奪者 派卜克		9C	E8	A9	-1
20739	派卜克的寵物狗		9C	E8	A9	-1
20742	神祕之翼		9C	E8	A9	-1
20743	咆哮者		9C	E8	A9	-1
20744	赤眼吸血蝙蝠		9C	E8	A9	-1
20745	荒原的犯罪者		9C	E8	A9	-1
20746	犯罪者的手下		9C	E8	A9	-1
20747	拉席德		9C	E8	A9	-1
20748	拉席德追隨者		9C	E8	A9	-1
20749	死亡之火		9C	E8	A9	-1
20750	火焰弓手		9C	E8	A9	-1
20751	狙擊者		9C	E8	A9	-1
20752	狙擊者的手下		9C	E8	A9	-1
20753	黑暗的君主		9C	E8	A9	-1
20754	黑暗的騎士		9C	E8	A9	-1
20755	血腥之斧指揮官		9C	E8	A9	-1
20756	血腥之斧狙擊兵		9C	E8	A9	-1
20757	血腥之斧突擊兵		9C	E8	A9	-1
20758	貝爾拉龍隊長		9C	E8	A9	-1
20759	貝爾拉龍戰士		9C	E8	A9	-1
20760	貝爾拉龍弓手		9C	E8	A9	-1
20761	派坦		9C	E8	A9	-1
20762	派坦的騎士		9C	E8	A9	-1
20763	草原的統治者		9C	E8	A9	-1
20764	草原的魔法師		9C	E8	A9	-1
20765	草原的戰士		9C	E8	A9	-1
20766	草原的弓手		9C	E8	A9	-1
20767	提瑪克獸人突擊隊隊長		9C	E8	A9	-1
20768	提瑪克獸人突擊隊咒術士		9C	E8	A9	-1
20769	提瑪克獸人突擊隊戰士		9C	E8	A9	-1
20770	提瑪克獸人突擊隊弓手		9C	E8	A9	-1
20771	巴里夫		9C	E8	A9	-1
20772	巴里夫的雷歐古		9C	E8	A9	-1
20773	坎查拉王		9C	E8	A9	-1
20774	坎查拉		9C	E8	A9	-1
20775	食人妖襲擊者		9C	E8	A9	-1
20776	黑暗魅魔		9C	E8	A9	-1
20777	狩獵熊		9C	E8	A9	-1
20778	羅格那獸人團長		9C	E8	A9	-1
20779	羅格那獸人預言者		9C	E8	A9	-1
20780	血腥之斧菁英		9C	E8	A9	-1
20781	德魯蜥蜴人巫師		9C	E8	A9	-1
20782	豺狼訓練兵		9C	E8	A9	-1
20783	獨雷德狼		9C	E8	A9	-1
20784	塔沙巴蜥蜴人		9C	E8	A9	-1
20785	塔沙巴蜥蜴人咒術士		9C	E8	A9	-1
20786	翼蛇		9C	E8	A9	-1
20787	翼蛇拉德		9C	E8	A9	-1
20788	拉庫		9C	E8	A9	-1
20789	可羅津		9C	E8	A9	-1
20790	達拉庸		9C	E8	A9	-1
20791	可羅津戰士		9C	E8	A9	-1
20792	法里特		9C	E8	A9	-1
20793	紐司		9C	E8	A9	-1
20794	刀刃司塔卡拓		9C	E8	A9	-1
20795	刀刃司塔卡拓工人		9C	E8	A9	-1
20796	刀刃司塔卡拓戰士		9C	E8	A9	-1
20797	雄性刀刃司塔卡拓		9C	E8	A9	-1
20798	水巨人		9C	E8	A9	-1
20799	水精女王拉德		9C	E8	A9	-1
20800	伊娃的監視者		9C	E8	A9	-1
20801	席忒槍兵		9C	E8	A9	-1
20802	席忒法師		9C	E8	A9	-1
20803	傀儡主		9C	E8	A9	-1
20804	可羅津拉德		9C	E8	A9	-1
20805	達拉庸拉德		9C	E8	A9	-1
20806	可羅津拉德戰士		9C	E8	A9	-1
20807	法里特拉德		9C	E8	A9	-1
20808	紐司拉德		9C	E8	A9	-1
20809	塔的亡靈		9C	E8	A9	-1
20810	哈勒特的監視者		9C	E8	A9	-1
20811	慘絕戰士		9C	E8	A9	-1
20812	絕望射手		9C	E8	A9	-1
20813	柯瑞登		9C	E8	A9	-1
20814	絕望劍士		9C	E8	A9	-1
20815	哈勒特的獵犬		9C	E8	A9	-1
20816	哈勒特的親衛隊		9C	E8	A9	-1
20817	墮落的賢者		9C	E8	A9	-1
20818	哈勒特的戰士		9C	E8	A9	-1
20819	深淵射手		9C	E8	A9	-1
20820	哈勒特的騎士		9C	E8	A9	-1
20821	依連丹司		9C	E8	A9	-1
20822	哈勒特的侍女		9C	E8	A9	-1
20823	白金族士兵		9C	E8	A9	-1
20824	哈勒特的指揮官		9C	E8	A9	-1
20825	哈勒特的監察官		9C	E8	A9	-1
20826	白金族射手		9C	E8	A9	-1
20827	白金族戰士		9C	E8	A9	-1
20828	白金族咒術士		9C	E8	A9	-1
20829	白金族團長		9C	E8	A9	-1
20830	守護天使		9C	E8	A9	-1
20831	封印天使		9C	E8	A9	-1
20832	札肯的槍兵		9C	E8	A9	-1
20833	札肯的射手		9C	E8	A9	-1
20834	瑪迪恩		9C	E8	A9	-1
20835	札肯的監視者		9C	E8	A9	-1
20836	海賊殭屍		9C	E8	A9	-1
20837	腐污食人魔		9C	E8	A9	-1
20838	血蝙蝠		9C	E8	A9	-1
20839	陰鬱之音		9C	E8	A9	-1
20840	死亡飛行者		9C	E8	A9	-1
20841	魔鬼弓箭手		9C	E8	A9	-1
20842	姆斯維倫		9C	E8	A9	-1
20843	札肯的親衛隊		9C	E8	A9	-1
20844	卡倚巴奴		9C	E8	A9	-1
20845	海賊殭屍船長		9C	E8	A9	-1
20846	人偶刀手		9C	E8	A9	-1
20847	貝里大師		9C	E8	A9	-1
20848	造光者		9C	E8	A9	-1
20849	光蟲		9C	E8	A9	-1
20850	金色雄鹿王		9C	E8	A9	-1
20851	席忒		9C	E8	A9	-1
20852	班席		9C	E8	A9	-1
20853	凱爾豺狼		9C	E8	A9	-1
20854	凱爾豺狼戰士		9C	E8	A9	-1
20855	凱爾豺狼射手		9C	E8	A9	-1
20856	凱爾豺狼咒術士		9C	E8	A9	-1
20857	凱爾豺狼優勝者		9C	E8	A9	-1
20858	天使		9C	E8	A9	-1
20859	守護天使		9C	E8	A9	-1
20860	封印天使		9C	E8	A9	-1
20861	奧耶豺狼優勝者		9C	E8	A9	-1
20862	死亡之王		9C	E8	A9	-1
20919	雄性蜥蜴人		9C	E8	A9	-1
20920	雄性蜥蜴人巡守		9C	E8	A9	-1
20921	雄性蜥蜴人哨兵		9C	E8	A9	-1
20922	雄性蜥蜴人戰士		9C	E8	A9	-1
20923	雄性蜥蜴人咒術士		9C	E8	A9	-1
20924	雄性蜥蜴人族長		9C	E8	A9	-1
20925	巨大阿朗尼得		9C	E8	A9	-1
20926	劇毒阿朗尼得		9C	E8	A9	-1
20927	阿朗尼得王		9C	E8	A9	-1
20928	哈圖奇異蜜蜂		9C	E8	A9	-1
20929	哈圖惡狼		9C	E8	A9	-1
20930	哈圖棕熊		9C	E8	A9	-1
20931	哈圖瑪瑙獸		9C	E8	A9	-1
20932	哈圖赤色熊		9C	E8	A9	-1
20933	哈圖溫德薩斯		9C	E8	A9	-1
20934	胡蜂工人		9C	E8	A9	-1
20935	胡蜂隊長		9C	E8	A9	-1
20936	塔諾賽勒諾斯		9C	E8	A9	-1
20937	塔諾賽勒諾斯士兵		9C	E8	A9	-1
20938	塔諾賽勒諾斯巡守		9C	E8	A9	-1
20939	塔諾賽勒諾斯戰士		9C	E8	A9	-1
20940	塔諾賽勒諾斯咒術士		9C	E8	A9	-1
20941	塔諾賽勒諾斯族長		9C	E8	A9	-1
20942	惡夢的領導者		9C	E8	A9	-1
20943	惡夢的監視者		9C	E8	A9	-1
20944	惡夢的統治者		9C	E8	A9	-1
20945	卡帝內		9C	E8	A9	-1
20946	桑遺德羅		9C	E8	A9	-1
20947	寇拿比		9C	E8	A9	-1
20948	巴爾塔		9C	E8	A9	-1
20949	魯米奴		9C	E8	A9	-1
20950	因尼瑟		9C	E8	A9	-1
20951	柏比的侍女		9C	E8	A9	-1
20952	柏比的隨行員		9C	E8	A9	-1
20953	柏比		9C	E8	A9	-1
20954	飢餓的屍體		9C	E8	A9	-1
20955	戰爭的亡靈		9C	E8	A9	-1
20956	過去的騎士		9C	E8	A9	-1
20957	虛無的侵略者		9C	E8	A9	-1
20958	死亡刀刃		9C	E8	A9	-1
20959	黑暗守護者		9C	E8	A9	-1
20960	血的亡靈		9C	E8	A9	-1
20961	血的騎士		9C	E8	A9	-1
20962	血的祭司		9C	E8	A9	-1
20963	血的統治者		9C	E8	A9	-1
20964	巨大腳印		9C	E8	A9	-1
20965	妄想的破片		9C	E8	A9	-1
20966	突變的創造物		9C	E8	A9	-1
20967	過去的創造物		9C	E8	A9	-1
20968	不存在者		9C	E8	A9	-1
20969	巨人的影子		9C	E8	A9	-1
20970	古代士兵		9C	E8	A9	-1
20971	古代戰士		9C	E8	A9	-1
20972	古代咒術士		9C	E8	A9	-1
20973	被遺忘的古代人		9C	E8	A9	-1
20974	怨靈之首		9C	E8	A9	-1
20975	怨靈魔法師		9C	E8	A9	-1
20976	怨靈戰士		9C	E8	A9	-1
20977	艾爾摩亞丁的貴婦		9C	E8	A9	-1
20978	艾爾摩亞丁的護衛射手		9C	E8	A9	-1
20979	艾爾摩亞丁的女侍		9C	E8	A9	-1
20980	哈勒特的部下 牧		9C	E8	A9	-1
20981	牧的魔法師		9C	E8	A9	-1
20982	牧的騎士		9C	E8	A9	-1
20983	束縛者		9C	E8	A9	-1
20984	束縛者戰士		9C	E8	A9	-1
20985	束縛者弓手		9C	E8	A9	-1
20986	賽頓		9C	E8	A9	-1
20987	賽頓的人偶		9C	E8	A9	-1
20988	賽頓的咒術人偶		9C	E8	A9	-1
20989	拉卓司		9C	E8	A9	-1
20990	帕卓司		9C	E8	A9	-1
20991	沼澤之首		9C	E8	A9	-1
20992	沼澤鱷魚		9C	E8	A9	-1
20993	沼澤戰士		9C	E8	A9	-1
20994	庭園警衛隊長		9C	E8	A9	-1
20995	庭園警衛兵		9C	E8	A9	-1
20996	廢墟的冤鬼		9C	E8	A9	-1
20997	悲哀的士兵		9C	E8	A9	-1
20998	酷刑		9C	E8	A9	-1
20999	徘徊的亡靈		9C	E8	A9	-1
21000	廢墟的冤魂		9C	E8	A9	-1
21001	破滅射手		9C	E8	A9	-1
21002	末日巡守		9C	E8	A9	-1
21003	墓地的浮標		9C	E8	A9	-1
21004	陰鬱的木主		9C	E8	A9	-1
21005	墓地掠食者		9C	E8	A9	-1
21006	末日傭人		9C	E8	A9	-1
21007	末日警衛		9C	E8	A9	-1
21008	末日弓手		9C	E8	A9	-1
21009	末日裝甲兵		9C	E8	A9	-1
21010	末日戰士		9C	E8	A9	-1
21011	豺狼先鋒隊		9C	E8	A9	-1
21012	魔法之眼		9C	E8	A9	-1
21013	豺狼先鋒隊射手		9C	E8	A9	-1
21014	亞戰爭暴君		9C	E8	A9	-1
21015	豺狼先鋒隊隊長		9C	E8	A9	-1
21016	戰爭暴君		9C	E8	A9	-1
21017	墮落的獸人		9C	E8	A9	-1
21018	古代翼魔		9C	E8	A9	-1
21019	墮落的獸人射手		9C	E8	A9	-1
21020	墮落的獸人咒術士		9C	E8	A9	-1
21021	利爪虎		9C	E8	A9	-1
21022	墮落的獸人團長		9C	E8	A9	-1
21023	咽鳴的風		9C	E8	A9	-1
21024	牙語的風		9C	E8	A9	-1
21025	輕笑的風		9C	E8	A9	-1
21026	歌唱的風		9C	E8	A9	-1
21034	食人魔		9C	E8	A9	-1
21035	凱沙林		9C	E8	A9	-1
21036	席德巴輪		9C	E8	A9	-1
21037	歐修特		9C	E8	A9	-1
21038	粱馬		9C	E8	A9	-1
21039	狙擊者的手下		9C	E8	A9	-1
21040	黑暗的士兵		9C	E8	A9	-1
21058	獸王		9C	E8	A9	-1
21059	守護獸		9C	E8	A9	-1
21060	監視獸		9C	E8	A9	-1
21061	哈勒特的守護者		9C	E8	A9	-1
21062	傳令天使		9C	E8	A9	-1
21063	傳令天使		9C	E8	A9	-1
21064	白金族守護者弓手		9C	E8	A9	-1
21065	白金族守護者戰士		9C	E8	A9	-1
21066	白金族守護者咒術士		9C	E8	A9	-1
21067	守護者大天使		9C	E8	A9	-1
21068	守護者大天使		9C	E8	A9	-1
21069	白金族守護者軍長		9C	E8	A9	-1
21070	封印大天使		9C	E8	A9	-1
21071	封印大天使		9C	E8	A9	-1
21072	白金族守護者族長		9C	E8	A9	-1
21073	艾爾摩亞丁的護衛戰士		9C	E8	A9	-1
21074	束縛者魔法師		9C	E8	A9	-1
21075	殺戮的瓦丁		9C	E8	A9	-1
21076	瓦丁的騎士		9C	E8	A9	-1
21077	瓦丁的魔法師		9C	E8	A9	-1
21078	魔導士法那克		9C	E8	A9	-1
21079	法那克的創造物		9C	E8	A9	-1
21080	法那克的守護靈		9C	E8	A9	-1
21081	能天使		9C	E8	A9	-1
21082	能天使的護衛兵		9C	E8	A9	-1
21083	能天使的精靈		9C	E8	A9	-1
21084	血之女		9C	E8	A9	-1
21085	血之射手		9C	E8	A9	-1
21086	血之利比歐納		9C	E8	A9	-1
21087	血之騎士		9C	E8	A9	-1
21088	血之班席		9C	E8	A9	-1
21089	血之王		9C	E8	A9	-1
21090	血之守護者		9C	E8	A9	-1
21091	血之守衛者		9C	E8	A9	-1
21092	血之法師		9C	E8	A9	-1
21093	鼠人副首領		9C	E8	A9	-1
21094	鼠人首領		9C	E8	A9	-1
21095	巨大毒蜂		9C	E8	A9	-1
21096	雲紋獸		9C	E8	A9	-1
21097	幼阿朗尼得		9C	E8	A9	-1
21098	草原灰熊		9C	E8	A9	-1
21099	雲紋獸圖倫		9C	E8	A9	-1
21100	朗克蜥蜴人哨兵		9C	E8	A9	-1
21101	朗克蜥蜴人巫師		9C	E8	A9	-1
21102	平原的監視者		9C	E8	A9	-1
21103	怪岩高崙		9C	E8	A9	-1
21104	德魯蜥蜴人補充兵		9C	E8	A9	-1
21105	德魯蜥蜴人高等戰士		9C	E8	A9	-1
21106	受詛咒的監視者		9C	E8	A9	-1
21107	德魯蜥蜴人指揮官		9C	E8	A9	-1
21108	白熱的燐火		9C	E8	A9	-1
21109	哈梅瑟獸人巡守		9C	E8	A9	-1
21110	沼澤掠食者		9C	E8	A9	-1
21111	熔岩亞龍		9C	E8	A9	-1
21112	哈梅瑟獸人步兵		9C	E8	A9	-1
21113	哈梅瑟獸人狙擊兵		9C	E8	A9	-1
21114	受詛咒的守護者		9C	E8	A9	-1
21115	哈梅瑟獸人巫師		9C	E8	A9	-1
21116	哈梅瑟獸人王		9C	E8	A9	-1
21117	卡沙安普		9C	E8	A9	-1
21118	巴爾德雷巴奴		9C	E8	A9	-1
21119	卡沙哈柏哥布林		9C	E8	A9	-1
21120	卡沙安普圖倫		9C	E8	A9	-1
21121	卡沙惡狼		9C	E8	A9	-1
21122	卡沙食人妖		9C	E8	A9	-1
21123	巴爾德雷巴奴破壞者		9C	E8	A9	-1
21124	紅眼長刺蝙蝠		9C	E8	A9	-1
21125	北方縛毒蜘蛛		9C	E8	A9	-1
21126	格勒普狼人		9C	E8	A9	-1
21127	北方哥布林		9C	E8	A9	-1
21128	脊骨高崙		9C	E8	A9	-1
21129	格勒普狼人首領		9C	E8	A9	-1
21130	北方哥布林王		9C	E8	A9	-1
21131	強化脊骨高崙		9C	E8	A9	-1
21132	地底地靈		9C	E8	A9	-1
21133	廢礦骷髏弓手		9C	E8	A9	-1
21134	廢礦史巴托		9C	E8	A9	-1
21135	地底地靈戰士		9C	E8	A9	-1
21136	廢礦之懼		9C	E8	A9	-1
21137	鐵礦高崙		9C	E8	A9	-1
21138	貪婪的靈魂		9C	E8	A9	-1
21139	地下墓穴長刺蝙蝠		9C	E8	A9	-1
21140	地下墓穴燐火		9C	E8	A9	-1
21141	地下墓穴巨蛇		9C	E8	A9	-1
21142	墓穴守衛史巴托		9C	E8	A9	-1
21143	地下墓穴食腐蝙蝠		9C	E8	A9	-1
21144	地下墓穴的影子		9C	E8	A9	-1
21145	地下墓穴司塔卡拓工人		9C	E8	A9	-1
21146	墓穴守衛黑暗之懼		9C	E8	A9	-1
21147	地下墓穴翼魔		9C	E8	A9	-1
21148	地下墓穴利比歐納		9C	E8	A9	-1
21149	腐壞的古代槍兵		9C	E8	A9	-1
21150	腐壞的古代士兵		9C	E8	A9	-1
21151	腐壞的古代騎士		9C	E8	A9	-1
21152	煉獄的燐火		9C	E8	A9	-1
21153	煉獄的巨蛇		9C	E8	A9	-1
21154	地獄守衛梅杜莎		9C	E8	A9	-1
21155	煉獄的坎查拉		9C	E8	A9	-1
21156	煉獄的影子		9C	E8	A9	-1
21157	煉獄的狼蛛		9C	E8	A9	-1
21158	地獄守衛赤色人偶		9C	E8	A9	-1
21159	煉獄的翼魔		9C	E8	A9	-1
21160	煉獄的利比歐納		9C	E8	A9	-1
21161	古代聖地的隱者		9C	E8	A9	-1
21162	古代聖地的圖騰		9C	E8	A9	-1
21163	古代聖地的翅膀		9C	E8	A9	-1
21164	古代聖地的守護靈		9C	E8	A9	-1
21165	古代聖地的幻影		9C	E8	A9	-1
21166	莉芙巡守		9C	E8	A9	-1
21167	莉芙巫女		9C	E8	A9	-1
21168	莉芙戰士		9C	E8	A9	-1
21169	莉芙偵查兵		9C	E8	A9	-1
21170	莉芙靈媒		9C	E8	A9	-1
21171	莉芙團長		9C	E8	A9	-1
21172	莉芙巡邏兵		9C	E8	A9	-1
21173	莉芙咒術士		9C	E8	A9	-1
21174	莉芙指揮官		9C	E8	A9	-1
21175	莉莉恩殺戮者		9C	E8	A9	-1
21176	莉莉恩魔導士		9C	E8	A9	-1
21177	莉莉恩隨從騎士		9C	E8	A9	-1
21178	莉莉恩刺殺者		9C	E8	A9	-1
21179	莉莉恩祭司		9C	E8	A9	-1
21180	莉莉恩騎士		9C	E8	A9	-1
21181	莉莉恩暗殺者		9C	E8	A9	-1
21182	莉莉恩宣道者		9C	E8	A9	-1
21183	莉莉恩騎士團長		9C	E8	A9	-1
21184	莉莉恩刺客		9C	E8	A9	-1
21185	莉莉恩大魔道士		9C	E8	A9	-1
21186	莉莉恩禁衛騎士		9C	E8	A9	-1
21187	基剛特奴隸		9C	E8	A9	-1
21188	基剛特服事		9C	E8	A9	-1
21189	基剛特監察官		9C	E8	A9	-1
21190	基剛特步兵		9C	E8	A9	-1
21191	基剛特修士		9C	E8	A9	-1
21192	基剛特軍官		9C	E8	A9	-1
21193	基剛特突擊兵		9C	E8	A9	-1
21194	基剛特祈禱師		9C	E8	A9	-1
21195	基剛特高級軍官		9C	E8	A9	-1
21196	那芙琳哨兵		9C	E8	A9	-1
21197	那芙琳神官		9C	E8	A9	-1
21198	那芙琳劍士		9C	E8	A9	-1
21199	那芙琳警衛		9C	E8	A9	-1
21200	那芙琳主教		9C	E8	A9	-1
21201	那芙琳十人隊長		9C	E8	A9	-1
21202	那芙琳巡邏兵		9C	E8	A9	-1
21203	那芙琳大主教		9C	E8	A9	-1
21204	那芙琳百人隊長		9C	E8	A9	-1
21205	那芙琳禁衛兵		9C	E8	A9	-1
21206	那芙琳樞機主教		9C	E8	A9	-1
21207	那芙琳司令官		9C	E8	A9	-1
21208	聖地的警衛		9C	E8	A9	-1
21209	聖地的監視者		9C	E8	A9	-1
21210	地窖的警衛		9C	E8	A9	-1
21211	地窖的監視者		9C	E8	A9	-1
21212	聖地的警衛兵		9C	E8	A9	-1
21213	聖地的修道士		9C	E8	A9	-1
21214	地窖的警衛兵		9C	E8	A9	-1
21215	地窖的修道士		9C	E8	A9	-1
21216	聖地的團長		9C	E8	A9	-1
21217	聖地的祭司		9C	E8	A9	-1
21218	地窖的團長		9C	E8	A9	-1
21219	地窖的祭司		9C	E8	A9	-1
21220	聖域的統治者		9C	E8	A9	-1
21221	聖域的審判官		9C	E8	A9	-1
21222	古墓的統治者		9C	E8	A9	-1
21223	古墓的審判官		9C	E8	A9	-1
21224	聖域的守護者		9C	E8	A9	-1
21225	聖域的賢者		9C	E8	A9	-1
21226	古墓的守護者		9C	E8	A9	-1
21227	古墓的賢者		9C	E8	A9	-1
21228	聖域的禁衛兵		9C	E8	A9	-1
21229	聖域的先知		9C	E8	A9	-1
21230	古墓的禁衛兵		9C	E8	A9	-1
21231	古墓的先知		9C	E8	A9	-1
21232	埋葬的警衛		9C	E8	A9	-1
21233	埋葬的監視兵		9C	E8	A9	-1
21234	墳墓的警衛		9C	E8	A9	-1
21235	墳墓的監視兵		9C	E8	A9	-1
21236	埋葬的衛兵		9C	E8	A9	-1
21237	埋葬的修道士		9C	E8	A9	-1
21238	墳墓的衛兵		9C	E8	A9	-1
21239	墳墓的修道士		9C	E8	A9	-1
21240	埋葬的軍長		9C	E8	A9	-1
21241	埋葬的祭司		9C	E8	A9	-1
21242	墳墓的軍長		9C	E8	A9	-1
21243	墳墓的祭司		9C	E8	A9	-1
21244	墓地的統治者		9C	E8	A9	-1
21245	墓地的審判官		9C	E8	A9	-1
21246	冥界的統治者		9C	E8	A9	-1
21247	冥界的審判官		9C	E8	A9	-1
21248	墓地的守護者		9C	E8	A9	-1
21249	墓地的賢者		9C	E8	A9	-1
21250	冥界的守護者		9C	E8	A9	-1
21251	冥界的賢者		9C	E8	A9	-1
21252	墓地的禁衛兵		9C	E8	A9	-1
21253	墓地的先知		9C	E8	A9	-1
21254	冥界的禁衛兵		9C	E8	A9	-1
21255	冥界的先知		9C	E8	A9	-1
21256	地底狼人		9C	E8	A9	-1
21257	惡魔之眼觀察者		9C	E8	A9	-1
21258	墮落的獸人咒術士		9C	E8	A9	-1
21259	墮落的獸人咒術士		9C	E8	A9	-1
21260	背叛者獸人英雄		9C	E8	A9	-1
21261	豺狼超越者		9C	E8	A9	-1
21262	豺狼超越者		9C	E8	A9	-1
21263	豺狼超越者		9C	E8	A9	-1
21264	豺狼超越者		9C	E8	A9	-1
21265	洞穴幼蟻		9C	E8	A9	-1
21266	洞穴幼蟻		9C	E8	A9	-1
21267	洞穴幼蟻		9C	E8	A9	-1
21268	洞穴幼蟻		9C	E8	A9	-1
21269	洞穴工蟻		9C	E8	A9	-1
21270	洞穴兵蟻		9C	E8	A9	-1
21271	洞穴工蟻		9C	E8	A9	-1
21272	洞穴兵蟻		9C	E8	A9	-1
21273	洞穴雄蟻		9C	E8	A9	-1
21274	笑翠鳥		9C	E8	A9	-1
21275	笑翠鳥		9C	E8	A9	-1
21276	笑翠鳥		9C	E8	A9	-1
21278	羚羊		9C	E8	A9	-1
21279	羚羊		9C	E8	A9	-1
21280	羚羊		9C	E8	A9	-1
21282	班德斯那奇		9C	E8	A9	-1
21283	班德斯那奇		9C	E8	A9	-1
21284	班德斯那奇		9C	E8	A9	-1
21286	野牛		9C	E8	A9	-1
21287	野牛		9C	E8	A9	-1
21288	野牛		9C	E8	A9	-1
21290	格蘭帝爾		9C	E8	A9	-1
21291	格蘭帝爾		9C	E8	A9	-1
21292	格蘭帝爾		9C	E8	A9	-1
21294	山谷羚羊		9C	E8	A9	-1
21295	山谷羚羊奴隸		9C	E8	A9	-1
21296	山谷班德斯那奇		9C	E8	A9	-1
21297	班德斯那奇奴隸		9C	E8	A9	-1
21298	束縛之眼		9C	E8	A9	-1
21299	野牛奴隸		9C	E8	A9	-1
21300	指引之眼		9C	E8	A9	-1
21301	夢魘之眼		9C	E8	A9	-1
21302	監視之眼		9C	E8	A9	-1
21303	何門奎思		9C	E8	A9	-1
21304	格蘭帝爾奴隸		9C	E8	A9	-1
21305	防禦之眼		9C	E8	A9	-1
21306	守護使徒		9C	E8	A9	-1
21307	何門奎思長老		9C	E8	A9	-1
21308	懲戒使徒		9C	E8	A9	-1
21309	懲戒使徒		9C	E8	A9	-1
21310	權能使徒		9C	E8	A9	-1
21311	權能使徒		9C	E8	A9	-1
21312	支配者之眼		9C	E8	A9	-1
21313	狡猾的獵犬		9C	E8	A9	-1
21314	溫泉班德斯那奇琳		9C	E8	A9	-1
21315	溫泉野牛		9C	E8	A9	-1
21316	溫泉芙拉瓦		9C	E8	A9	-1
21317	溫泉幼阿楚克斯		9C	E8	A9	-1
21318	溫泉羚羊		9C	E8	A9	-1
21319	溫泉尼芬帝斯		9C	E8	A9	-1
21320	溫泉雪人		9C	E8	A9	-1
21321	溫泉阿楚克斯		9C	E8	A9	-1
21322	溫泉班德斯那奇		9C	E8	A9	-1
21323	溫泉格蘭帝爾		9C	E8	A9	-1
21324	肯特拉獸人步兵		9C	E8	A9	-1
21325	肯特拉軍犬		9C	E8	A9	-1
21326	放牧的笑翠鳥		9C	E8	A9	-1
21327	肯特拉獸人突擊兵		9C	E8	A9	-1
21328	肯特拉獸人偵查兵		9C	E8	A9	-1
21329	肯特拉獸人咒術士		9C	E8	A9	-1
21330	放牧的野牛		9C	E8	A9	-1
21331	肯特拉獸人戰士		9C	E8	A9	-1
21332	肯特拉獸人副隊長		9C	E8	A9	-1
21333	放牧的溫德薩斯		9C	E8	A9	-1
21334	肯特拉獸人靈媒		9C	E8	A9	-1
21335	肯特拉獸人精銳兵		9C	E8	A9	-1
21336	肯特拉獸人百人隊長		9C	E8	A9	-1
21337	放牧的野牛長老		9C	E8	A9	-1
21338	肯特拉獸人祭司		9C	E8	A9	-1
21339	肯特拉獸人軍官		9C	E8	A9	-1
21340	肯特拉獸人大隊長		9C	E8	A9	-1
21341	放牧的笑翠鳥長老		9C	E8	A9	-1
21342	肯特拉獸人大祭司長		9C	E8	A9	-1
21343	肯特拉軍團長		9C	E8	A9	-1
21344	肯特拉精銳禁衛隊		9C	E8	A9	-1
